"weight","contraceptive_any","contraceptive_modern","unmet_need","REGNAME","age","marst","edattain","chsurv","chborn","urban","activity","floor","walls","roof","water","electricity","toilet","religion","language","relate","fuelcook","ethnicity","literacy","tobacco","occupation"
0.829241,"0","0","1","Western Area Rural","20-24","Married","Incomplete secondary","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Islam","Limba","Daughter","Wood-based","Limba","Yes","No","Did not work"
0.829241,"0","0","1","Western Area Rural","35-39","Married","No education","5+","5+","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Islam","Temne","Head","Wood-based","Temne","No","No","Did not work"
0.829241,"1","1","0","Western Area Rural","30-34","Married","No education","5+","5+","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Islam","Other","In-law","Wood-based","Mandingo","No","No","Did not work"
0.829241,"0","0","1","Western Area Rural","20-24","Never in union","Incomplete secondary","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Islam","Temne","Daughter","Wood-based","Temne","Yes","No","Did not work"
0.829241,"0","0","0","Western Area Rural","15-19","Never in union","No education","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Islam","Other","Niece","Wood-based","Mandingo","No","No","Did not work"
0.829241,"0","0","1","Western Area Rural","20-24","Never in union","Higher than secondary","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Sachet or bottled water","Yes","Facility","Christian","Other","Daughter","Wood-based","Creole","Yes","No","Did not work"
0.829241,"1","1","0","Western Area Rural","30-34","Married","Incomplete secondary","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Islam","Temne","Wife","Wood-based","Temne","Yes","No","Did not work"
0.829241,"0","0","0","Western Area Rural","35-39","Married","No education","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Did not work"
0.829241,"1","1","0","Western Area Rural","20-24","Never in union","Incomplete secondary","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Islam","Limba","Head","Wood-based","Limba","Yes","No","Did not work"
0.829241,"0","0","0","Western Area Rural","30-34","Never in union","No education","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Islam","Limba","Sister","Wood-based","Limba","No","No","Sales"
0.829241,"0","0","0","Western Area Rural","35-39","Married","No education","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Islam","Other","Wife","Wood-based","Loko","No","No","Sales"
0.829241,"0","0","0","Western Area Rural","15-19","Never in union","Incomplete secondary","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","Yes","Facility","Islam","Limba","Daughter","Wood-based","Limba","Yes","No","Did not work"
0.829241,"0","0","0","Western Area Rural","40-44","Married","No education","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Sachet or bottled water","No","Facility","Christian","Other","Wife","Wood-based","Other","No","No","Sales"
0.829241,"1","1","0","Western Area Rural","30-34","Never in union","No education","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Sachet or bottled water","No","Facility","Christian","Mende","Other","Wood-based","Mende","No","No","Did not work"
0.829241,"0","0","0","Western Area Rural","15-19","Married","No education","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Sachet or bottled water","Yes","Facility","Islam","Mende","Wife","Wood-based","Mende","No","No","Sales"
0.543913,"0","0","1","Bombali","25-29","Married","Incomplete primary","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
0.543913,"1","1","0","Bombali","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Temne","In-law","Wood-based","Temne","Yes","No","Agricultural"
0.543913,"0","0","1","Bombali","40-44","Married","No education","5+","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Head","Wood-based","Temne","No","No","Agricultural"
0.543913,"0","0","0","Bombali","20-24","Married","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","Yes","No","Agricultural"
0.543913,"0","0","0","Bombali","35-39","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","Yes","Agricultural"
0.543913,"0","0","0","Bombali","40-44","Married","No education","0-4","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Head","Wood-based","Temne","No","No","Agricultural"
0.543913,"0","0","0","Bombali","25-29","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Mechanical well","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
0.543913,"0","0","1","Bombali","35-39","Married","No education","0-4","0-4","Rural","Did not work","Finished","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Did not work"
0.543913,"0","0","0","Bombali","15-19","Never in union","Incomplete primary","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Temne","Niece","Wood-based","Temne","No","No","Agricultural"
0.543913,"1","1","0","Bombali","35-39","Married","No education","0-4","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
0.543913,"0","0","1","Bombali","30-34","Married","No education","5+","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Mechanical well","Yes","Facility","Islam","Temne","Wife","Wood-based","Loko","No","No","Agricultural"
0.543913,"0","0","1","Bombali","20-24","Married","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
0.543913,"0","0","0","Bombali","45-49","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Mechanical well","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","Yes","Agricultural"
0.543913,"0","0","0","Bombali","35-39","Married","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
0.543913,"1","1","0","Bombali","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Temne","Daughter","Wood-based","Temne","Yes","No","Agricultural"
0.543913,"0","0","0","Bombali","25-29","Married","Incomplete secondary","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
0.543913,"0","0","0","Bombali","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Daughter","Wood-based","Temne","Yes","No","Agricultural"
0.543913,"0","0","0","Bombali","35-39","Married","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Mechanical well","No","Facility","Islam","Temne","Head","Wood-based","Temne","No","No","Agricultural"
0.543913,"0","0","1","Bombali","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Mechanical well","No","Facility","Islam","Krio","Daughter","Wood-based","Temne","Yes","No","Agricultural"
0.543913,"0","0","0","Bombali","30-34","Married","No education","5+","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Other","Wife","Wood-based","Loko","No","No","Agricultural"
0.543913,"0","0","1","Bombali","25-29","Married","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
0.543913,"0","0","1","Bombali","35-39","Married","No education","5+","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.997706,"1","1","0","Tonkolili","35-39","Married","No education","5+","5+","Rural","Worked","Natural","Rudimentary/Finished","Natural","Surface water","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.997706,"0","0","0","Tonkolili","20-24","Married","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Natural","Surface water","No","Facility","Islam","Temne","Not related","Wood-based","Temne","No","No","Agricultural"
1.997706,"0","0","1","Tonkolili","45-49","Married","Complete primary","0-4","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Surface water","No","No facility","Islam","Krio","Wife","Wood-based","Temne","No","No","Agricultural"
1.997706,"0","0","0","Tonkolili","20-24","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Natural","Surface water","No","No facility","Islam","Krio","Wife","Wood-based","Temne","No","No","Agricultural"
1.997706,"1","1","0","Tonkolili","35-39","Married","Incomplete primary","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Surface water","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.997706,"1","1","0","Tonkolili","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Surface water","No","Facility","Islam","Temne","Daughter","Wood-based","Temne","Yes","No","Sales"
1.997706,"1","1","0","Tonkolili","30-34","Married","No education","0-4","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Surface water","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.997706,"0","0","1","Tonkolili","25-29","Married","No education","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Surface water","No","Facility","Islam","Temne","In-law","Wood-based","Temne","No","No","Sales"
1.997706,"0","0","0","Tonkolili","25-29","Married","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Surface water","No","No facility","Islam","Krio","Wife","Wood-based","Temne","No","No","Agricultural"
1.997706,"0","0","0","Tonkolili","40-44","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Surface water","No","No facility","Islam","Krio","Wife","Wood-based","Temne","No","No","Agricultural"
1.997706,"0","0","0","Tonkolili","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Surface water","No","No facility","Islam","Krio","Daughter","Wood-based","Temne","Yes","No","Agricultural"
1.997706,"0","0","0","Tonkolili","45-49","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Surface water","No","No facility","Islam","Krio","Head","Wood-based","Temne","No","No","Agricultural"
1.997706,"1","1","0","Tonkolili","35-39","Married","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Surface water","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.997706,"1","1","0","Tonkolili","15-19","Never in union","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Surface water","No","Facility","Islam","Temne","Daughter","Wood-based","Temne","No","No","Agricultural"
1.997706,"0","0","0","Tonkolili","40-44","Widowed","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Surface water","No","Facility","Islam","Temne","Sister","Wood-based","Temne","No","No","Agricultural"
1.997706,"1","1","0","Tonkolili","45-49","Married","Incomplete primary","5+","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Surface water","No","No facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.997706,"0","0","0","Tonkolili","20-24","Never in union","Incomplete secondary","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Surface water","No","No facility","Islam","Temne","Daughter","Wood-based","Temne","Yes","No","Agricultural"
1.997706,"0","0","0","Tonkolili","25-29","Never in union","No education","0-4","0-4","Rural","Worked","Natural","Natural","Natural","Surface water","No","No facility","Islam","Krio","Daughter","Wood-based","Temne","No","No","Agricultural"
1.997706,"1","1","0","Tonkolili","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Did not work","Natural","Natural","Natural","Surface water","No","No facility","Islam","Krio","Niece","Wood-based","Temne","Yes","No","Did not work"
